id,amenity
29793947,Stove
29793947,Shared pool
29793947,Wifi
29793947,Dishes and silverware
29793947,Cooking basics
29793947,Free street parking
29793947,Microwave
29793947,Exercise equipment
29793947,Extra pillows and blankets
29793947,Free parking on premises
29793947,Luggage dropoff allowed
29793947,Beach access – Beachfront
29793947,Self check-in
30131285,Dedicated workspace
30131285,Private patio or balcony
30131285,Oven
30131285,Smoking allowed
30131285,Bed linens
30131285,"55 inch HDTV with Amazon Prime Video, Netflix, standard cable, premium cable"
30131285,Dining table
30131285,Free residential garage on premises – 1 space
30131285,Window guards
30131285,Heating
30131285,Keypad
30131285,Laundromat nearby
30131285,Beach essentials
30131285,Coffee
30131285,Hot water
30131285,Hair dryer
30131285,Hangers
30131285,First aid kit
30131285,Coffee maker
30131285,Wine glasses
30131285,Room-darkening shades
30131285,Blender
30131285,AC - split type ductless system
30131285,Refrigerator
30131285,Essentials
30131285,Babysitter recommendations
30131285,Ceiling fan
30131285,Pets allowed
30131285,Fire extinguisher
30131285,Kitchen
30131285,Single level home
30131285,Long term stays allowed
30131285,Shampoo De Mandioca Fixa Liss shampoo
30131285,Iron
30131285,Carbon monoxide alarm
30131285,Park view
30131285,Smoke alarm
30131285,Sabonete líquido body soap
30131285,Drying rack for clothing
30131285,Shared beach access
30131285,Free dryer – In unit
30131285,Free washer – In unit
30131285,Wifi
30131285,Venax stainless steel gas stove
30131285,Dishes and silverware
30131285,Cooking basics
30131285,Toaster
30131285,Clothing storage: wardrobe
30131285,Microwave
30131285,Portable fans
30131285,Extra pillows and blankets
30131285,Sound Bar Bluetooth sound system
30131285,Luggage dropoff allowed
30131285,Self check-in
30346861,Oven
30346861,TV
30346861,Building staff
30346861,Smoking allowed
30346861,Body soap
30346861,Bed linens
30346861,Dining table
30346861,Gas stove
30346861,Trash compactor
30346861,Coffee
30346861,Hot water
30346861,Hair dryer
30346861,Hangers
30346861,Coffee maker
30346861,Wine glasses
30346861,Room-darkening shades
30346861,Blender
30346861,Refrigerator
30346861,AC - split type ductless system
30346861,Freezer
30346861,Ceiling fan
30346861,Pets allowed
30346861,Kitchen
30346861,Hot water kettle
30346861,Iron
30346861,Park view
30346861,Drying rack for clothing
30346861,Free washer – In unit
30346861,Wifi
30346861,Dishes and silverware
30346861,Cooking basics
30346861,Clothing storage: wardrobe
30346861,Microwave
30346861,Extra pillows and blankets
30346861,Free parking on premises
30346861,Elevator
30346861,Beach access – Beachfront
30346861,Self check-in
30703595,Pack ’n play/Travel crib
30703595,Dedicated workspace
30703595,Oven
30703595,Building staff
30703595,Ethernet connection
30703595,Bed linens
30703595,Clothing storage
30703595,Dining table
30703595,Waterfront
30703595,Shared gym in building
30703595,Coffee maker: Nespresso
30703595,Laundromat nearby
30703595,Hot water
30703595,Hair dryer
30703595,Hangers
30703595,Cleaning available during stay
30703595,Wine glasses
30703595,Room-darkening shades
30703595,AC - split type ductless system
30703595,Paid crib - available upon request
30703595,Refrigerator
30703595,Essentials
30703595,Electrolux gas stove
30703595,Kitchen
30703595,City skyline view
30703595,Iron
30703595,"Shared outdoor pool - available all year, open specific hours"
30703595,Drying rack for clothing
30703595,Free dryer – In unit
30703595,Free washer – In unit
30703595,Wifi
30703595,Dishes and silverware
30703595,Cooking basics
30703595,Toaster
30703595,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable"
30703595,Private entrance
30703595,Exercise equipment
30703595,Cleaning products
30703595,Extra pillows and blankets
30703595,Free parking on premises
30703595,Elevator
30703595,Luggage dropoff allowed
30703595,Self check-in
30814378,Smart lock
30814378,Oven
30814378,TV with standard cable
30814378,Bed linens
30814378,Shampoo
30814378,Washer
30814378,Paid parking off premises
30814378,Hot water
30814378,Hair dryer
30814378,Dryer
30814378,Hangers
30814378,Coffee maker
30814378,Room-darkening shades
30814378,Refrigerator
30814378,Essentials
30814378,Pets allowed
30814378,Kitchen
30814378,Iron
30814378,Stove
30814378,Wifi
30814378,Dishes and silverware
30814378,Cooking basics
30814378,Free street parking
30814378,Clothing storage: wardrobe
30814378,Microwave
30814378,Private entrance
30814378,Extra pillows and blankets
30814378,Elevator
30814378,Self check-in
30814378,Air conditioning
31317257,Mini fridge
31317257,Dedicated workspace
31317257,BOSCH stainless steel gas stove
31317257,Dove body soap
31317257,Shared hot tub
31317257,Building staff
31317257,Ethernet connection
31317257,"Clothing storage: closet, wardrobe, and dresser"
31317257,Smoking allowed
31317257,Bed linens
31317257,Dove shampoo
31317257,Dining table
31317257,Ocean view
31317257,Brastemp Clean refrigerator
31317257,Sea view
31317257,Trash compactor
31317257,Free residential garage on premises – 1 space
31317257,Dove conditioner
31317257,Waterfront
31317257,Paid street parking off premises
31317257,Shared gym in building
31317257,Laundromat nearby
31317257,Coffee
31317257,Hot water
31317257,Hair dryer
31317257,Housekeeping available Monday to Friday
31317257,"55 inch HDTV with premium cable, standard cable"
31317257,Hangers
31317257,First aid kit
31317257,Wine glasses
31317257,Room-darkening shades
31317257,Blender
31317257,Shared sauna
31317257,Freezer
31317257,Essentials
31317257,Pets allowed
31317257,Fire extinguisher
31317257,Kitchen
31317257,Hot water kettle
31317257,Long term stays allowed
31317257,Iron
31317257,Smoke alarm
31317257,UBL Bluetooth sound system
31317257,"Private outdoor pool - available all year, open specific hours, rooftop"
31317257,Central air conditioning
31317257,Free dryer – In unit
31317257,Free washer – In unit
31317257,Books and reading material
31317257,Wifi
31317257,Pocket wifi
31317257,Cooking basics
31317257,Dishes and silverware
31317257,Toaster
31317257,Free street parking
31317257,Microwave
31317257,Private entrance
31317257,Beach view
31317257,Lake access
31317257,Safe
31317257,Portable fans
31317257,"Coffee maker: Nespresso, pour-over coffee"
31317257,Cleaning products
31317257,Extra pillows and blankets
31317257,Elevator
31317257,Luggage dropoff allowed
31317257,Central heating
31317257,Beach access – Beachfront
31317257,Self check-in
31430914,Coffee maker: drip coffee maker
31430914,Dedicated workspace
31430914,Ethernet connection
31430914,Smoking allowed
31430914,Bed linens
31430914,Gas stove
31430914,Paid street parking off premises
31430914,Keypad
31430914,Electrolux  refrigerator
31430914,Laundromat nearby
31430914,Hot water
31430914,Hair dryer
31430914,Clothing storage: closet and wardrobe
31430914,Hangers
31430914,Wine glasses
31430914,Room-darkening shades
31430914,Baking sheet
31430914,Blender
31430914,AC - split type ductless system
31430914,HDTV with Netflix
31430914,Freezer
31430914,Essentials
31430914,Ceiling fan
31430914,Pets allowed
31430914,Kitchen
31430914,Bread maker
31430914,Long term stays allowed
31430914,Iron
31430914,Window AC unit
31430914,Single oven
31430914,Paid parking lot on premises – 1 space
31430914,Shared beach access
31430914,Wifi
31430914,Dishes and silverware
31430914,Cooking basics
31430914,Toaster
31430914,Microwave
31430914,Lake access
31430914,Cleaning products
31430914,Extra pillows and blankets
31430914,Elevator
31430914,Self check-in
31468649,Dedicated workspace
31468649,Oven
31468649,Building staff
31468649,Lake view
31468649,Ocean view
31468649,Sea view
31468649,Free residential garage on premises – 1 space
31468649,Laundromat nearby
31468649,Hot water
31468649,Brastemp  refrigerator
31468649,Hangers
31468649,Baby safety gates
31468649,Room-darkening shades
31468649,"Coffee maker: drip coffee maker, espresso machine, Nespresso"
31468649,Backyard
31468649,AC - split type ductless system
31468649,Exterior security cameras on property
31468649,Essentials
31468649,Fire extinguisher
31468649,Kitchen
31468649,Fast wifi – 574 Mbps
31468649,City skyline view
31468649,Iron
31468649,Carbon monoxide alarm
31468649,Park view
31468649,Smoke alarm
31468649,Shared beach access – Beachfront
31468649,Mountain view
31468649,Stove
31468649,Free washer – In unit
31468649,HDTV with standard cable
31468649,Dishes and silverware
31468649,Cooking basics
31468649,Microwave
31468649,Private entrance
31468649,Self check-in
31146593,Oven
31146593,TV
31146593,Bed linens
31146593,Clothing storage
31146593,Host greets you
31146593,Washer
31146593,Trash compactor
31146593,Dryer
31146593,Hangers
31146593,Coffee maker
31146593,Wine glasses
31146593,Room-darkening shades
31146593,Blender
31146593,AC - split type ductless system
31146593,Refrigerator
31146593,Freezer
31146593,Kitchen
31146593,Hot water kettle
31146593,Iron
31146593,Drying rack for clothing
31146593,Stove
31146593,Wifi
31146593,Dishes and silverware
31146593,Cooking basics
31146593,Toaster
31146593,Microwave
31146593,Extra pillows and blankets
31146593,Free parking on premises
31146593,Elevator
31589259,Private patio or balcony
31589259,Oven
31589259,TV
31589259,Clothing storage: dresser
31589259,Smoking allowed
31589259,Body soap
31589259,Bed linens
31589259,Window guards
31589259,Outdoor dining area
31589259,Paid parking off premises
31589259,Laundromat nearby
31589259,Hot water
31589259,Hair dryer
31589259,Other induction stove
31589259,Hangers
31589259,Wine glasses
31589259,Room-darkening shades
31589259,Blender
31589259,AC - split type ductless system
31589259,Refrigerator
31589259,Outdoor playground
31589259,Essentials
31589259,Ceiling fan
31589259,Pets allowed
31589259,Kitchen
31589259,Single level home
31589259,Long term stays allowed
31589259,Iron
31589259,Park view
31589259,Drying rack for clothing
31589259,Shared beach access
31589259,Books and reading material
31589259,Dishes and silverware
31589259,Cooking basics
31589259,Free street parking
31589259,Cleaning products
31589259,Outdoor furniture
31589259,Elevator
31589259,Fast wifi – 57 Mbps
31597303,Coffee maker: drip coffee maker
31597303,Oven
31597303,Bed linens
31597303,Dining table
31597303,TV with Netflix
31597303,Washer
31597303,Window guards
31597303,Electric stove
31597303,Hot water
31597303,Wine glasses
31597303,Room-darkening shades
31597303,Refrigerator
31597303,Freezer
31597303,Essentials
31597303,Kitchen
31597303,Iron
31597303,Drying rack for clothing
31597303,Wifi
31597303,Dishes and silverware
31597303,Cooking basics
31597303,Toaster
31597303,Microwave
31597303,Elevator
31597303,Beach access – Beachfront
31597303,Air conditioning
31873767,Mini fridge
31873767,Dedicated workspace
31873767,Dove body soap
31873767,Building staff
31873767,Bed linens
31873767,Induction stove
31873767,Hot water
31873767,Hair dryer
31873767,"Coffee maker: drip coffee maker, Nespresso"
31873767,Hangers
31873767,Wine glasses
31873767,Room-darkening shades
31873767,Baking sheet
31873767,AC - split type ductless system
31873767,Refrigerator
31873767,Shared sauna
31873767,Freezer
31873767,Essentials
31873767,Kitchen
31873767,Hot water kettle
31873767,Iron
31873767,Drying rack for clothing
31873767,Shared beach access
31873767,Shared pool
31873767,Free dryer – In unit
31873767,Clothing storage: wardrobe and dresser
31873767,Free washer – In unit
31873767,Wifi
31873767,55 inch HDTV
31873767,Cooking basics
31873767,Dishes and silverware
31873767,Toaster
31873767,Microwave
31873767,Exercise equipment
31873767,Stainless steel oven
31873767,Cleaning products
31873767,Free parking on premises
31873767,Elevator
31873767,Self check-in
32257460,Dedicated workspace
32257460,Oven
32257460,TV with standard cable
32257460,Smoking allowed
32257460,Bed linens
32257460,Gym
32257460,Shampoo
32257460,Washer
32257460,Outdoor dining area
32257460,Beach essentials
32257460,Hot water
32257460,Hair dryer
32257460,Patio or balcony
32257460,Hangers
32257460,Coffee maker
32257460,Luggage dropoff allowed
32257460,Refrigerator
32257460,Exterior security cameras on property
32257460,Essentials
32257460,Kitchen
32257460,Long term stays allowed
32257460,Iron
32257460,Private hot tub
32257460,Private pool
32257460,Stove
32257460,Wifi
32257460,Dishes and silverware
32257460,Cooking basics
32257460,Microwave
32257460,Private entrance
32257460,Private backyard – Fully fenced
32257460,Extra pillows and blankets
32257460,Outdoor furniture
32257460,Elevator
32257460,BBQ grill
32257460,Beach access – Beachfront
32257460,Air conditioning
31903130,Lake access
31903130,Room-darkening shades
31903130,Dedicated workspace
31903130,Window guards
31903130,Coffee maker: pour-over coffee
31903130,Essentials
31903130,Smoke alarm
31903130,Wine glasses
31903130,Self check-in
31903130,Clothing storage: wardrobe
31903130,Shampoo
31903130,Shower gel
31903130,Iron
31903130,Building staff
31903130,Body soap
31903130,Luggage dropoff allowed
31903130,Wifi
31903130,Hot water kettle
31903130,Exterior security cameras on property
31903130,Bed linens
31903130,Cooking basics
31903130,"32 inch HDTV with Netflix, standard cable"
31903130,Electric stove
31903130,Hot water
31903130,Mini fridge
31903130,Kitchen
31903130,Free parking garage on premises – 1 space
31903130,AC - split type ductless system
31903130,Carbon monoxide alarm
31903130,Books and reading material
31903130,Beach access – Beachfront
31903130,Long term stays allowed
31903130,Mosquito net
31903130,Extra pillows and blankets
31903130,Microwave
31903130,Hair dryer
31903130,Beach essentials
31903130,Conditioner
31903130,Drying rack for clothing
31903130,Cleaning products
31903130,Laundromat nearby
31903130,Hangers
31903130,Elevator
31903130,Toaster
31903130,Dishes and silverware
32349660,Private patio or balcony
32349660,Oven
32349660,Smoking allowed
32349660,Body soap
32349660,Bed linens
32349660,Clothing storage
32349660,Dining table
32349660,Bathtub
32349660,Sea view
32349660,Washer
32349660,Waterfront
32349660,Heating
32349660,Laundromat nearby
32349660,Coffee
32349660,Hot water
32349660,Hair dryer
32349660,Hangers
32349660,Coffee maker
32349660,Wine glasses
32349660,Room-darkening shades
32349660,Blender
32349660,Refrigerator
32349660,Exterior security cameras on property
32349660,Freezer
32349660,Essentials
32349660,Fire extinguisher
32349660,"HDTV with Netflix, premium cable"
32349660,Kitchen
32349660,City skyline view
